,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_employees,Gender_clean
404,2014-08-27 15:27:25,29,male,Germany,unknown,No,Yes,Yes,Sometimes,26-100,No,Yes,unknown,No,No,No,unknown,Very easy,unceratin,No,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,1001.0,Male
405,2014-08-27 15:27:31,26,Male,United States,CA,No,Yes,No,Sometimes,6-25,No,Yes,Yes,Yes,No,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,No,No,unknown,15.0,Male
406,2014-08-27 15:27:38,33,Male,United States,NH,No,Yes,Yes,Never,26-100,Yes,Yes,Yes,Yes,Yes,Yes,unknown,unknown,Yes,unceratin,Yes,Some of them,No,No,Yes,No,unknown,750.0,Male
407,2014-08-27 15:27:39,33,Male,United States,CA,No,No,No,Sometimes,More than 1000,Yes,Yes,unknown,No,unknown,unknown,unknown,unknown,Yes,No,Some of them,No,No,Maybe,Yes,No,unknown,1001.0,Male
408,2014-08-27 15:28:34,22,Male,Brazil,unknown,Yes,No,No,Never,6-25,Yes,Yes,unknown,No,No,No,unknown,Somewhat easy,No,No,Yes,Yes,Maybe,No,unknown,No,unknown,1001.0,Male
409,2014-08-27 15:28:50,30,female,Spain,unknown,No,Yes,No,Sometimes,500-1000,No,Yes,No,No,No,No,unknown,unknown,Yes,unceratin,No,No,No,No,unknown,No,unknown,1001.0,Female
410,2014-08-27 15:29:03,33,male,United States,OH,No,Yes,Yes,Often,More than 1000,Yes,Yes,Yes,Yes,No,No,unknown,Somewhat easy,Yes,No,No,No,No,No,No,No,unknown,1001.0,Male
411,2014-08-27 15:29:07,31,Female,United States,OH,No,Yes,Yes,Rarely,More than 1000,No,No,unknown,unknown,No,unknown,unknown,Very difficult,Yes,unceratin,No,No,No,Maybe,No,No,unknown,300.0,Female
412,2014-08-27 15:29:23,21,male,United States,MA,No,Yes,No,Never,More than 1000,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Some of them,No,Maybe,unknown,Yes,unknown,15.0,Male
413,2014-08-27 15:30:51,31,Enby,United Kingdom,unknown,No,Yes,Yes,Sometimes,More than 1000,No,Yes,unknown,No,No,No,unknown,unknown,Yes,unceratin,No,No,No,Yes,Yes,No,unknown,300.0,Other
414,2014-08-27 15:31:10,26,F,United States,OK,No,No,Yes,Sometimes,100-500,Yes,Yes,unknown,unknown,unknown,unknown,unknown,Somewhat difficult,No,No,Some of them,Some of them,No,No,Yes,No,unknown,15.0,Female
415,2014-08-27 15:31:18,30,Male,United States,CA,No,Yes,No,Often,6-25,No,Yes,unknown,No,No,unknown,unknown,Somewhat easy,unceratin,No,Some of them,Yes,No,No,unknown,No,unknown,15.0,Male
416,2014-08-27 15:31:20,30,fluid,Germany,unknown,No,Yes,Yes,Sometimes,100-500,No,Yes,unknown,unknown,No,No,unknown,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,No,No,In Germany your employer doesn't really provide mental health benefits. There's a standard and I get that but I would get the same at any other company in Germany.,3.0,Female
417,2014-08-27 15:31:31,23,Male,India,unknown,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,unknown,unknown,No,No,Some of them,Yes,Maybe,Maybe,No,No,unknown,3.0,Male
418,2014-08-27 15:31:38,34,Male,Finland,unknown,No,No,No,Never,6-25,No,Yes,No,No,No,No,unknown,Somewhat easy,No,No,Yes,Yes,No,Maybe,unknown,No,unknown,63.0,Male
419,2014-08-27 15:31:40,55,M,United States,ID,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,unknown,unknown,unknown,Yes,unceratin,No,No,No,No,No,Yes,unknown,15.0,Male
420,2014-08-27 15:32:09,28,male,Germany,unknown,No,Yes,Yes,Rarely,1-5,Yes,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,fwiw I am a co founder of this company and the would you X in an interview questions shouldn't reflect how I would treat anyone addressing their own phys/mental health issue to me in such a situation. ,15.0,Male
421,2014-08-27 15:32:19,26,M,Uruguay,unknown,No,No,No,Sometimes,26-100,Yes,Yes,unknown,No,unknown,No,unknown,unknown,No,No,Some of them,No,No,Yes,unknown,No,unknown,1001.0,Male
422,2014-08-27 15:32:43,28,Male,New Zealand,unknown,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,Yes,No,unknown,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,unknown,15.0,Male
423,2014-08-27 15:34:23,32,Male,United Kingdom,unknown,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,unknown,unknown,Somewhat easy,No,No,Some of them,Yes,No,No,unknown,No,unknown,300.0,Male
424,2014-08-27 15:34:31,28,Female,United States,NY,No,No,Yes,Rarely,More than 1000,No,No,Yes,Yes,No,unknown,unknown,unknown,unceratin,No,No,No,No,No,unknown,No,unknown,1001.0,Female
425,2014-08-27 15:34:32,21,M,United States,CA,No,No,No,Sometimes,6-25,No,No,unknown,unknown,No,Yes,Yes,unknown,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,unknown,1001.0,Male
426,2014-08-27 15:35:21,24,Male,United States,TX,No,Yes,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,unknown,Somewhat difficult,Yes,No,Some of them,Some of them,No,Maybe,No,Yes,unknown,1001.0,Male
427,2014-08-27 15:35:37,26,Female,United States,MD,No,No,No,Sometimes,More than 1000,No,No,Yes,unknown,Yes,unknown,unknown,unknown,unceratin,No,Some of them,No,No,No,unknown,No,unknown,300.0,Female
428,2014-08-27 15:35:50,23,Male,United States,IN,No,No,No,Sometimes,More than 1000,No,No,Yes,No,No,No,unknown,unknown,No,No,Yes,No,No,Yes,unknown,No,unknown,15.0,Male
429,2014-08-27 15:36:13,24,Female,United States,OR,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,Yes,Yes,Yes,No,unknown,3.0,Female
430,2014-08-27 15:36:41,28,Male,Canada,unknown,Yes,No,No,Never,100-500,Yes,Yes,unknown,No,No,No,unknown,Somewhat easy,unceratin,No,Some of them,Yes,No,No,Yes,No,unknown,63.0,Male
431,2014-08-27 15:38:07,24,F,United States,NY,No,Yes,Yes,Rarely,6-25,No,Yes,No,No,No,No,unknown,Very easy,Yes,No,No,Some of them,No,Yes,Yes,No,unknown,63.0,Female
432,2014-08-27 15:38:27,33,male,United States,MS,Yes,No,Yes,Often,1-5,Yes,Yes,No,No,No,No,Yes,Somewhat easy,Yes,unceratin,Some of them,Some of them,Yes,Yes,unknown,No,unknown,15.0,Male
433,2014-08-27 15:38:31,34,male,United States,NJ,No,No,No,Sometimes,26-100,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Yes,Yes,No,Maybe,unknown,No,unknown,1001.0,Male
434,2014-08-27 15:38:32,27,female,United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,unknown,unknown,No,No,unknown,Somewhat difficult,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,I talked to a psychiatrist once about taking medical leave for mental health issues with his referral. He was willing to help but warned me that I may not want to as he's seen that sort of thing follow people throughout their tech careers (word gets out even if it's confidential at work). I've been terrified of bringing mental health up anywhere that coworkers or potential employers could see ever since.,300.0,Female
435,2014-08-27 15:38:37,28,Male,United States,TN,No,No,No,Never,6-25,No,Yes,unknown,No,No,unknown,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,63.0,Male
436,2014-08-27 15:39:31,26,Male,United States,WA,No,No,No,Sometimes,More than 1000,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,Yes,unknown,3.0,Male
437,2014-08-27 15:40:03,20,Male,Australia,unknown,No,No,No,Sometimes,100-500,Yes,Yes,unknown,unknown,unknown,unknown,Yes,Very easy,No,No,Some of them,Yes,No,No,unknown,No,unknown,15.0,Male
438,2014-08-27 15:43:17,23,female,United States,MA,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,unknown,unknown,unknown,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,1001.0,Female
439,2014-08-27 15:43:27,29,Male,United States,PA,No,Yes,Yes,Rarely,1-5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,unknown,1001.0,Male
440,2014-08-27 15:43:30,26,Male,United Kingdom,unknown,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,unknown,unknown,unceratin,unceratin,No,No,No,Maybe,No,No,unknown,300.0,Male
441,2014-08-27 15:43:45,36,Male,United States,KY,No,No,No,Rarely,More than 1000,Yes,Yes,Yes,No,Yes,unknown,unknown,Somewhat easy,unceratin,No,No,No,No,No,unknown,No,unknown,15.0,Male
442,2014-08-27 15:44:16,41,m,United States,PA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,unknown,unceratin,No,Some of them,Yes,Maybe,Yes,Yes,Yes,unknown,1001.0,Male
443,2014-08-27 15:44:20,33,female,United States,MA,No,No,No,Sometimes,100-500,Yes,Yes,Yes,No,unknown,No,unknown,unknown,No,No,Some of them,Yes,No,No,Yes,No,unknown,1001.0,Female
444,2014-08-27 15:46:12,23,M,Canada,unknown,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,unknown,300.0,Male
445,2014-08-27 15:46:39,39,Male,United States,CA,No,Yes,No,Often,More than 1000,No,Yes,Yes,No,No,unknown,unknown,unknown,Yes,No,Some of them,Some of them,No,Maybe,No,Yes,unknown,63.0,Male
446,2014-08-27 15:47:26,34,M,United States,VT,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unceratin,No,Some of them,Some of them,No,Maybe,unknown,Yes,unknown,1001.0,Male
447,2014-08-27 15:47:33,26,F,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,unknown,Somewhat difficult,Yes,unceratin,Some of them,Some of them,No,No,No,Yes,unknown,15.0,Female
448,2014-08-27 15:50:26,24,Male,United States,AZ,No,No,Yes,Rarely,26-100,No,Yes,Yes,Yes,Yes,No,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,1001.0,Male
449,2014-08-27 15:51:36,37,Male,Canada,unknown,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,1001.0,Male
450,2014-08-27 15:53:39,43,Male,United States,MA,Yes,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,So much depends upon the organization. ,15.0,Male
451,2014-08-27 15:53:59,40,Genderqueer,United States,VA,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,unknown,Yes,unknown,Yes,unceratin,No,Some of them,No,Maybe,Yes,No,unknown,300.0,Other
452,2014-08-27 15:54:45,30,male,United States,WA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,No,unknown,Very difficult,Yes,No,Some of them,No,No,No,No,Yes,unknown,1001.0,Male
453,2014-08-27 15:55:07,34,M,United States,CA,No,No,Yes,Sometimes,6-25,No,Yes,unknown,unknown,No,No,unknown,unknown,Yes,Yes,Some of them,No,No,No,unknown,No,Now at starutp.  Previously worked at big tech company which was actually quite good at supporting mental health issues.  Still wouldn't share with bosses/other employees though as there remains a strong negative stigma.,15.0,Male
454,2014-08-27 15:55:07,27,Male,United States,OR,No,Yes,Yes,Sometimes,100-500,No,Yes,unknown,unknown,No,unknown,unknown,unknown,Yes,No,No,No,No,Yes,unknown,No,unknown,300.0,Male
455,2014-08-27 15:55:08,36,Male,United States,MI,No,No,No,Sometimes,More than 1000,No,Yes,unknown,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,unknown,No,unknown,15.0,Male
456,2014-08-27 15:56:37,27,Male,Brazil,unknown,No,No,No,Rarely,6-25,No,Yes,No,Yes,No,No,unknown,Somewhat easy,unceratin,No,Some of them,Some of them,No,Maybe,No,No,unknown,750.0,Male
457,2014-08-27 15:58:23,35,Male,Netherlands,unknown,No,Yes,No,Never,100-500,No,Yes,Yes,No,No,No,Yes,unknown,Yes,No,No,No,No,Maybe,unknown,No,Nice job on the text field for gender :-),63.0,Male
458,2014-08-27 15:59:41,32,Male,United Kingdom,unknown,No,No,No,Never,6-25,No,Yes,No,No,No,No,unknown,unknown,unceratin,No,Some of them,No,No,Yes,Yes,No,unknown,750.0,Male
459,2014-08-27 15:59:47,37,M,United States,OR,No,No,No,Sometimes,500-1000,No,Yes,Yes,No,No,No,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,15.0,Male
460,2014-08-27 16:00:16,29,Male,United Kingdom,unknown,No,No,No,Sometimes,26-100,No,Yes,unknown,No,unknown,unknown,unknown,unknown,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,unknown,63.0,Male
461,2014-08-27 16:01:39,33,Female ,United States,CA,No,No,No,Never,500-1000,No,Yes,Yes,unknown,Yes,Yes,unknown,Very easy,unceratin,No,Some of them,Yes,No,No,Yes,No,I currently have the best managers I've ever worked with. I don't have any issues but one of my coworkers recently did and it was handled extremely well. ,15.0,Female
462,2014-08-27 16:01:52,28,Make,United States,UT,No,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,unknown,Somewhat easy,Yes,unceratin,Some of them,No,No,No,unknown,No,unknown,63.0,Male
463,2014-08-27 16:02:16,26,Female,United States,CA,No,Yes,No,Never,26-100,No,Yes,unknown,unknown,No,No,unknown,Somewhat difficult,unceratin,unceratin,Some of them,No,No,Maybe,No,No,unknown,1001.0,Female
464,2014-08-27 16:03:20,27,M,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,unknown,No,Yes,unknown,unknown,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,Yes,No,unknown,1001.0,Male
465,2014-08-27 16:04:01,38,Male,United Kingdom,unknown,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Somewhat easy,unceratin,unceratin,Some of them,Yes,No,Maybe,Yes,No,unknown,15.0,Male
466,2014-08-27 16:06:46,57,M,United States,CA,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,unknown,unknown,unceratin,No,Some of them,Yes,No,Maybe,No,No,unknown,300.0,Male
467,2014-08-27 16:07:32,28,Male,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,Yes,No,No,No,No,No,Very difficult,Yes,unceratin,No,Some of them,No,Maybe,No,No,unknown,300.0,Male
468,2014-08-27 16:10:10,26,male,France,unknown,No,No,No,Never,6-25,No,Yes,No,Yes,No,No,unknown,unknown,unceratin,No,Yes,Yes,Maybe,Maybe,No,No,unknown,1001.0,Male
469,2014-08-27 16:11:36,42,f,Netherlands,unknown,No,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Yes,unknown,Yes,No,Some of them,No,No,Maybe,unknown,No,unknown,15.0,Female
470,2014-08-27 16:13:31,31,Male,United States,OR,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,unknown,1001.0,Male
471,2014-08-27 16:13:40,58,Male,United States,CA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,unceratin,No,Some of them,Yes,No,Yes,Yes,No,unknown,15.0,Male
472,2014-08-27 16:13:42,29,Male,United States,OH,No,No,No,Sometimes,6-25,No,Yes,unknown,No,No,No,unknown,Very difficult,Yes,No,No,No,No,Maybe,No,No,unknown,1001.0,Male
473,2014-08-27 16:14:04,39,Female,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,unknown,unknown,Yes,No,Some of them,Some of them,No,Maybe,No,Yes,unknown,15.0,Female
474,2014-08-27 16:14:43,34,Male,United States,OH,No,No,No,Sometimes,6-25,Yes,Yes,unknown,No,No,No,unknown,Very difficult,unceratin,No,Some of them,Yes,No,Maybe,unknown,No,unknown,63.0,Male
475,2014-08-27 16:15:26,57,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,unknown,Yes,Yes,unknown,unknown,unceratin,unceratin,No,No,No,Maybe,unknown,No,unknown,750.0,Male
476,2014-08-27 16:15:33,27,Male,Germany,unknown,No,Yes,Yes,Sometimes,6-25,No,Yes,No,unknown,No,No,unknown,Somewhat difficult,Yes,unceratin,Some of them,No,No,No,No,Yes,unknown,300.0,Male
477,2014-08-27 16:16:40,23,male,Germany,unknown,Yes,Yes,Yes,Often,26-100,Yes,Yes,unknown,No,unknown,unknown,unknown,unknown,No,unceratin,Yes,Yes,Maybe,Yes,unknown,No,you rock for doing this!,63.0,Male
478,2014-08-27 16:16:51,18,male,Finland,unknown,No,No,No,Sometimes,500-1000,Yes,No,unknown,No,No,unknown,unknown,Very easy,Yes,No,No,No,No,Maybe,unknown,No,unknown,1001.0,Male
479,2014-08-27 16:17:05,30,female,United States,NY,No,No,No,Sometimes,100-500,No,Yes,unknown,unknown,No,No,unknown,unknown,unceratin,No,Some of them,Yes,No,Maybe,unknown,No,unknown,3.0,Female
480,2014-08-27 16:17:41,23,Male,United States,VA,No,No,No,Never,26-100,No,No,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Yes,Yes,Maybe,Yes,Yes,No,unknown,15.0,Male
481,2014-08-27 16:18:44,43,M,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,unceratin,No,No,No,Yes,unknown,No,unknown,15.0,Male
482,2014-08-27 16:19:05,18,Female,United Kingdom,unknown,No,Yes,Yes,Sometimes,1-5,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unceratin,unceratin,Some of them,Some of them,Maybe,Maybe,unknown,No,I don't have a job :D,63.0,Female
483,2014-08-27 16:19:25,29,male,United States,IL,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,No,No,unknown,unknown,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,63.0,Male
484,2014-08-27 16:20:36,48,M,United States,TX,No,No,No,Never,6-25,No,Yes,unknown,No,No,unknown,unknown,unknown,unceratin,No,No,No,No,Maybe,unknown,No,unknown,3.0,Male
485,2014-08-27 16:20:40,43,male,Germany,unknown,No,No,Yes,Sometimes,26-100,No,No,No,Yes,unknown,No,unknown,Somewhat easy,unceratin,No,Some of them,Some of them,No,Yes,No,Yes,unknown,15.0,Male
486,2014-08-27 16:21:11,28,Female,United States,NY,No,Yes,Yes,Sometimes,26-100,No,Yes,unknown,unknown,No,No,unknown,unknown,Yes,unceratin,Some of them,No,No,Maybe,unknown,No,unknown,15.0,Female
487,2014-08-27 16:21:24,30,Male,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,unknown,1001.0,Male
488,2014-08-27 16:21:54,26,Male,Israel,MD,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,Very easy,unceratin,No,Some of them,Yes,No,Maybe,Yes,No,Israel has public health insurance for everyone. Everyone has free mental health coverage and it's quite good. So that explains some of my answers.,300.0,Male
489,2014-08-27 16:21:55,33,Male,Italy,unknown,No,No,No,Never,6-25,No,No,No,No,No,No,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,No,No,No,unknown,63.0,Male
490,2014-08-27 16:22:10,31,Male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Yes,unknown,unknown,unknown,Yes,unknown,No,No,No,Some of them,No,No,Yes,No,unknown,3.0,Male
491,2014-08-27 16:22:17,30,M,United States,PA,No,No,No,Rarely,100-500,No,No,unknown,unknown,No,No,unknown,unknown,No,No,Some of them,Some of them,No,No,unknown,No,unknown,63.0,Male
492,2014-08-27 16:23:14,27,Male,Israel,unknown,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,unknown,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes,unknown,1001.0,Male
493,2014-08-27 16:25:26,24,Female,United States,CA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,unknown,unknown,unknown,unknown,No,No,Some of them,Some of them,No,No,unknown,Yes,unknown,1001.0,Female
494,2014-08-27 16:26:03,25,male,United States,WA,No,No,No,Sometimes,26-100,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unceratin,No,Some of them,No,No,No,unknown,No,unknown,3.0,Male
495,2014-08-27 16:27:04,23,Female,United States,NY,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,unknown,unknown,No,unknown,unknown,unceratin,No,Some of them,Some of them,No,No,Yes,Yes,unknown,1001.0,Female
496,2014-08-27 16:27:47,36,m,United States,TX,No,No,Yes,Sometimes,More than 1000,No,No,Yes,unknown,No,No,unknown,Somewhat difficult,Yes,unceratin,Some of them,No,No,No,No,Yes,Stigma is the worst. People first language is a small step but we can't get that right.,15.0,Male
497,2014-08-27 16:28:10,25,female,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,unknown,unknown,No,No,Yes,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No,Yes,unknown,63.0,Female
498,2014-08-27 16:28:20,54,Male,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,Yes,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,No,No,unknown,1001.0,Male
499,2014-08-27 16:29:05,34,Male,Netherlands,unknown,No,No,No,Rarely,6-25,No,Yes,unknown,unknown,unknown,unknown,unknown,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,-,63.0,Male
500,2014-08-27 16:29:23,38,female,United States,AZ,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,unknown,unceratin,unceratin,No,No,No,No,No,No,unknown,1001.0,Female
501,2014-08-27 16:31:16,40,Male,Ireland,unknown,Yes,Yes,No,Sometimes,More than 1000,No,Yes,No,No,No,No,No,unknown,Yes,unceratin,Some of them,No,No,Maybe,No,Yes,unknown,300.0,Male
502,2014-08-27 16:32:31,32,male,United Kingdom,unknown,No,No,No,Sometimes,26-100,No,Yes,No,unknown,No,unknown,unknown,unknown,No,No,No,Some of them,No,Maybe,unknown,No,unknown,1001.0,Male
503,2014-08-27 16:34:18,25,Male,Germany,unknown,No,No,No,Never,More than 1000,No,No,unknown,unknown,unknown,Yes,unknown,unknown,No,No,Yes,Yes,No,Yes,unknown,No,unknown,300.0,Male
504,2014-08-27 16:35:02,35,Female,United States,OH,No,No,Yes,Sometimes,100-500,No,Yes,No,Yes,No,No,unknown,unknown,Yes,unceratin,No,No,No,Maybe,No,No,unknown,15.0,Female
505,2014-08-27 16:36:57,46,male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,unknown,unknown,unceratin,No,Some of them,No,No,No,Yes,No,unknown,1001.0,Male
506,2014-08-27 16:39:00,42,male,United States,KS,No,No,No,Never,100-500,No,No,Yes,No,Yes,No,unknown,Very difficult,unceratin,No,Yes,Yes,Maybe,Yes,No,No,unknown,1001.0,Male
507,2014-08-27 16:39:01,32,male,United Kingdom,unknown,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,No,No,No,unknown,unknown,No,No,Yes,Yes,Maybe,Maybe,Yes,No,unknown,750.0,Male
508,2014-08-27 16:40:35,47,M,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,unknown,Very easy,No,No,Some of them,Yes,No,Yes,Yes,No,unknown,15.0,Male
